user_id,cluster,segment_label
USER_004477,0,HIGH
USER_004478,1,MODERATE
USER_004479,2,AT_RISK
USER_004480,3,OCCASIONAL
USER_004481,2,AT_RISK
USER_004482,0,HIGH
USER_004483,1,MODERATE
USER_004484,2,AT_RISK
USER_004485,3,OCCASIONAL
USER_004486,0,HIGH
USER_004487,0,HIGH
USER_004488,2,AT_RISK
USER_004489,0,HIGH
USER_004490,0,HIGH
USER_004491,1,MODERATE
USER_004492,3,OCCASIONAL
USER_004493,3,OCCASIONAL
USER_004494,0,HIGH
USER_004495,1,MODERATE
USER_004496,0,HIGH
USER_004497,1,MODERATE
USER_004498,0,HIGH
USER_004499,1,MODERATE
USER_004500,1,MODERATE
USER_004501,1,MODERATE
USER_004502,3,OCCASIONAL
USER_004503,0,HIGH
USER_004504,1,MODERATE
USER_004505,0,HIGH
USER_004506,2,AT_RISK
USER_004507,0,HIGH
USER_004508,3,OCCASIONAL
USER_004509,0,HIGH
USER_004510,3,OCCASIONAL
USER_004511,2,AT_RISK
USER_004512,0,HIGH
USER_004513,3,OCCASIONAL
USER_004514,1,MODERATE
USER_004515,1,MODERATE
USER_004516,3,OCCASIONAL
USER_004517,1,MODERATE
USER_004518,0,HIGH
USER_004519,0,HIGH
USER_004520,1,MODERATE
USER_004521,0,HIGH
USER_004522,0,HIGH
USER_004523,0,HIGH
USER_004524,1,MODERATE
USER_004525,0,HIGH
USER_004526,2,AT_RISK
USER_004527,1,MODERATE
USER_004528,0,HIGH
USER_004529,1,MODERATE
USER_004530,2,AT_RISK
USER_004531,1,MODERATE
USER_004532,2,AT_RISK
USER_004533,1,MODERATE
USER_004534,0,HIGH
USER_004535,3,OCCASIONAL
USER_004536,0,HIGH
USER_004537,1,MODERATE
USER_004538,1,MODERATE
USER_004539,1,MODERATE
USER_004540,0,HIGH
USER_004541,0,HIGH
USER_004542,1,MODERATE
USER_004543,0,HIGH
USER_004544,1,MODERATE
USER_004545,0,HIGH
USER_004546,0,HIGH
USER_004547,1,MODERATE
USER_004548,3,OCCASIONAL
USER_004549,0,HIGH
USER_004550,0,HIGH
USER_004551,2,AT_RISK
USER_004552,0,HIGH
USER_004553,0,HIGH
USER_004554,2,AT_RISK
USER_004555,2,AT_RISK
USER_004556,0,HIGH
USER_004557,0,HIGH
USER_004558,0,HIGH
USER_004559,2,AT_RISK
USER_004560,1,MODERATE
USER_004561,3,OCCASIONAL
USER_004562,0,HIGH
USER_004563,0,HIGH
USER_004564,0,HIGH
USER_004565,0,HIGH
USER_004566,0,HIGH
USER_004567,3,OCCASIONAL
USER_004568,1,MODERATE
USER_004569,0,HIGH
USER_004570,2,AT_RISK
USER_004571,3,OCCASIONAL
USER_004572,1,MODERATE
USER_004573,1,MODERATE
USER_004574,1,MODERATE
USER_004575,0,HIGH
USER_004576,1,MODERATE
USER_004577,0,HIGH
USER_004578,3,OCCASIONAL
USER_004579,0,HIGH
USER_004580,0,HIGH
USER_004581,0,HIGH
USER_004582,1,MODERATE
USER_004583,0,HIGH
USER_004584,1,MODERATE
USER_004585,1,MODERATE
USER_004586,1,MODERATE
USER_004587,0,HIGH
USER_004588,3,OCCASIONAL
USER_004589,1,MODERATE
USER_004590,0,HIGH
USER_004591,3,OCCASIONAL
USER_004592,3,OCCASIONAL
USER_004593,2,AT_RISK
USER_004594,0,HIGH
USER_004595,0,HIGH
USER_004596,0,HIGH
USER_004597,0,HIGH
USER_004598,3,OCCASIONAL
USER_004599,0,HIGH
USER_004600,2,AT_RISK
USER_004601,2,AT_RISK
USER_004602,1,MODERATE
USER_004603,0,HIGH
USER_004604,0,HIGH
USER_004605,2,AT_RISK
USER_004606,3,OCCASIONAL
USER_004607,1,MODERATE
USER_004608,3,OCCASIONAL
USER_004609,1,MODERATE
USER_004610,0,HIGH
USER_004611,0,HIGH
USER_004612,0,HIGH
USER_004613,1,MODERATE
USER_004614,1,MODERATE
USER_004615,1,MODERATE
USER_004616,0,HIGH
USER_004617,3,OCCASIONAL
USER_004618,1,MODERATE
USER_004619,1,MODERATE
USER_004620,1,MODERATE
USER_004621,0,HIGH
USER_004622,2,AT_RISK
USER_004623,0,HIGH
USER_004624,0,HIGH
USER_004625,3,OCCASIONAL
USER_004626,3,OCCASIONAL
USER_004627,1,MODERATE
USER_004628,0,HIGH
USER_004629,0,HIGH
USER_004630,1,MODERATE
USER_004631,3,OCCASIONAL
USER_004632,3,OCCASIONAL
USER_004633,2,AT_RISK
USER_004634,0,HIGH
USER_004635,1,MODERATE
USER_004636,0,HIGH
USER_004637,3,OCCASIONAL
USER_004638,0,HIGH
USER_004639,2,AT_RISK
USER_004640,0,HIGH
USER_004641,0,HIGH
USER_004642,0,HIGH
USER_004643,1,MODERATE
USER_004644,1,MODERATE
USER_004645,3,OCCASIONAL
USER_004646,2,AT_RISK
USER_004647,1,MODERATE
USER_004648,1,MODERATE
USER_004649,0,HIGH
USER_004650,0,HIGH
USER_004651,0,HIGH
USER_004652,0,HIGH
USER_004653,2,AT_RISK
USER_004654,1,MODERATE
USER_004655,0,HIGH
USER_004656,0,HIGH
USER_004657,1,MODERATE
USER_004658,1,MODERATE
USER_004659,3,OCCASIONAL
USER_004660,3,OCCASIONAL
USER_004661,1,MODERATE
USER_004662,0,HIGH
USER_004663,0,HIGH
USER_004664,1,MODERATE
USER_004665,0,HIGH
USER_004666,2,AT_RISK
USER_004667,0,HIGH
USER_004668,3,OCCASIONAL
USER_004669,2,AT_RISK
USER_004670,1,MODERATE
USER_004671,0,HIGH
USER_004672,0,HIGH
USER_004673,0,HIGH
USER_004674,1,MODERATE
USER_004675,3,OCCASIONAL
USER_004676,0,HIGH
USER_004677,1,MODERATE
USER_004678,3,OCCASIONAL
USER_004679,0,HIGH
USER_004680,2,AT_RISK
USER_004681,3,OCCASIONAL
USER_004682,2,AT_RISK
USER_004683,3,OCCASIONAL
USER_004684,1,MODERATE
USER_004685,0,HIGH
USER_004686,3,OCCASIONAL
USER_004687,0,HIGH
USER_004688,3,OCCASIONAL
USER_004689,1,MODERATE
USER_004690,0,HIGH
USER_004691,1,MODERATE
USER_004692,1,MODERATE
USER_004693,1,MODERATE
USER_004694,0,HIGH
USER_004695,3,OCCASIONAL
USER_004696,0,HIGH
USER_004697,3,OCCASIONAL
USER_004698,3,OCCASIONAL
USER_004699,2,AT_RISK
USER_004700,2,AT_RISK
USER_004701,0,HIGH
USER_004702,0,HIGH
USER_004703,1,MODERATE
USER_004704,1,MODERATE
USER_004705,3,OCCASIONAL
USER_004706,0,HIGH
USER_004707,0,HIGH
USER_004708,0,HIGH
USER_004709,2,AT_RISK
USER_004710,0,HIGH
USER_004711,0,HIGH
USER_004712,0,HIGH
USER_004713,1,MODERATE
USER_004714,1,MODERATE
USER_004715,1,MODERATE
USER_004716,0,HIGH
USER_004717,1,MODERATE
USER_004718,0,HIGH
USER_004719,2,AT_RISK
USER_004720,1,MODERATE
USER_004721,1,MODERATE
USER_004722,0,HIGH
USER_004723,0,HIGH
USER_004724,1,MODERATE
USER_004725,1,MODERATE
USER_004726,3,OCCASIONAL
USER_004727,1,MODERATE
USER_004728,1,MODERATE
USER_004729,0,HIGH
USER_004730,0,HIGH
USER_004731,2,AT_RISK
USER_004732,0,HIGH
USER_004733,0,HIGH
USER_004734,0,HIGH
USER_004735,0,HIGH
USER_004736,2,AT_RISK
USER_004737,1,MODERATE
USER_004738,0,HIGH
USER_004739,2,AT_RISK
USER_004740,2,AT_RISK
USER_004741,2,AT_RISK
USER_004742,0,HIGH
USER_004743,0,HIGH
USER_004744,0,HIGH
USER_004745,2,AT_RISK
USER_004746,3,OCCASIONAL
USER_004747,2,AT_RISK
USER_004748,1,MODERATE
USER_004749,1,MODERATE
USER_004750,0,HIGH
USER_004751,0,HIGH
USER_004752,1,MODERATE
USER_004753,1,MODERATE
USER_004754,0,HIGH
USER_004755,0,HIGH
USER_004756,1,MODERATE
USER_004757,3,OCCASIONAL
USER_004758,2,AT_RISK
USER_004759,1,MODERATE
USER_004760,0,HIGH
USER_004761,1,MODERATE
USER_004762,3,OCCASIONAL
USER_004763,1,MODERATE
USER_004764,3,OCCASIONAL
USER_004765,0,HIGH
USER_004766,0,HIGH
USER_004767,2,AT_RISK
USER_004768,2,AT_RISK
USER_004769,0,HIGH
USER_004770,0,HIGH
USER_004771,0,HIGH
USER_004772,2,AT_RISK
USER_004773,1,MODERATE
USER_004774,1,MODERATE
USER_004775,0,HIGH
USER_004776,0,HIGH
USER_004777,0,HIGH
USER_004778,3,OCCASIONAL
USER_004779,0,HIGH
USER_004780,0,HIGH
USER_004781,3,OCCASIONAL
USER_004782,1,MODERATE
USER_004783,2,AT_RISK
USER_004784,2,AT_RISK
USER_004785,2,AT_RISK
USER_004786,1,MODERATE
USER_004787,0,HIGH
USER_004788,0,HIGH
USER_004789,1,MODERATE
USER_004790,0,HIGH
USER_004791,0,HIGH
USER_004792,2,AT_RISK
USER_004793,2,AT_RISK
USER_004794,0,HIGH
USER_004795,0,HIGH
USER_004796,2,AT_RISK
USER_004797,2,AT_RISK
USER_004798,0,HIGH
USER_004799,2,AT_RISK
USER_004800,0,HIGH
USER_004801,3,OCCASIONAL
USER_004802,0,HIGH
USER_004803,1,MODERATE
USER_004804,1,MODERATE
USER_004805,0,HIGH
USER_004806,0,HIGH
USER_004807,2,AT_RISK
USER_004808,2,AT_RISK
USER_004809,3,OCCASIONAL
USER_004810,0,HIGH
USER_004811,0,HIGH
USER_004812,0,HIGH
USER_004813,3,OCCASIONAL
USER_004814,2,AT_RISK
USER_004815,1,MODERATE
USER_004816,0,HIGH
USER_004817,3,OCCASIONAL
USER_004818,0,HIGH
USER_004819,3,OCCASIONAL
USER_004820,2,AT_RISK
USER_004821,0,HIGH
USER_004822,2,AT_RISK
USER_004823,0,HIGH
USER_004824,1,MODERATE
USER_004825,0,HIGH
USER_004826,0,HIGH
USER_004827,0,HIGH
USER_004828,1,MODERATE
USER_004829,2,AT_RISK
USER_004830,0,HIGH
USER_004831,2,AT_RISK
USER_004832,2,AT_RISK
USER_004833,0,HIGH
USER_004834,3,OCCASIONAL
USER_004835,3,OCCASIONAL
USER_004836,3,OCCASIONAL
USER_004837,1,MODERATE
USER_004838,3,OCCASIONAL
USER_004839,0,HIGH
USER_004840,3,OCCASIONAL
USER_004841,2,AT_RISK
USER_004842,1,MODERATE
USER_004843,1,MODERATE
USER_004844,2,AT_RISK
USER_004845,0,HIGH
USER_004846,3,OCCASIONAL
USER_004847,2,AT_RISK
USER_004848,0,HIGH
USER_004849,3,OCCASIONAL
USER_004850,1,MODERATE
USER_004851,0,HIGH
USER_004852,3,OCCASIONAL
USER_004853,0,HIGH
USER_004854,0,HIGH
USER_004855,0,HIGH
USER_004856,2,AT_RISK
USER_004857,0,HIGH
USER_004858,0,HIGH
USER_004859,1,MODERATE
USER_004860,2,AT_RISK
USER_004861,3,OCCASIONAL
USER_004862,2,AT_RISK
USER_004863,2,AT_RISK
USER_004864,1,MODERATE
USER_004865,0,HIGH
USER_004866,0,HIGH
USER_004867,0,HIGH
USER_004868,3,OCCASIONAL
USER_004869,0,HIGH
USER_004870,1,MODERATE
USER_004871,0,HIGH
USER_004872,0,HIGH
USER_004873,0,HIGH
USER_004874,1,MODERATE
USER_004875,2,AT_RISK
USER_004876,1,MODERATE
USER_004877,1,MODERATE
USER_004878,1,MODERATE
USER_004879,0,HIGH
USER_004880,0,HIGH
USER_004881,1,MODERATE
USER_004882,3,OCCASIONAL
USER_004883,0,HIGH
USER_004884,3,OCCASIONAL
USER_004885,1,MODERATE
USER_004886,3,OCCASIONAL
USER_004887,0,HIGH
USER_004888,1,MODERATE
USER_004889,2,AT_RISK
USER_004890,0,HIGH
USER_004891,0,HIGH
USER_004892,1,MODERATE
USER_004893,0,HIGH
USER_004894,1,MODERATE
USER_004895,0,HIGH
USER_004896,2,AT_RISK
USER_004897,2,AT_RISK
USER_004898,1,MODERATE
USER_004899,0,HIGH
USER_004900,2,AT_RISK
USER_004901,2,AT_RISK
USER_004902,0,HIGH
USER_004903,0,HIGH
USER_004904,0,HIGH
USER_004905,1,MODERATE
USER_004906,2,AT_RISK
USER_004907,1,MODERATE
USER_004908,3,OCCASIONAL
USER_004909,1,MODERATE
USER_004910,3,OCCASIONAL
USER_004911,0,HIGH
USER_004912,3,OCCASIONAL
USER_004913,1,MODERATE
USER_004914,0,HIGH
USER_004915,0,HIGH
USER_004916,0,HIGH
USER_004917,0,HIGH
USER_004918,2,AT_RISK
USER_004919,0,HIGH
USER_004920,0,HIGH
USER_004921,1,MODERATE
USER_004922,0,HIGH
USER_004923,1,MODERATE
USER_004924,2,AT_RISK
USER_004925,0,HIGH
USER_004926,1,MODERATE
USER_004927,1,MODERATE
USER_004928,0,HIGH
USER_004929,0,HIGH
USER_004930,3,OCCASIONAL
USER_004931,1,MODERATE
USER_004932,2,AT_RISK
USER_004933,0,HIGH
USER_004934,1,MODERATE
USER_004935,3,OCCASIONAL
USER_004936,0,HIGH
USER_004937,1,MODERATE
USER_004938,0,HIGH
USER_004939,1,MODERATE
USER_004940,1,MODERATE
USER_004941,2,AT_RISK
USER_004942,1,MODERATE
USER_004943,0,HIGH
USER_004944,0,HIGH
USER_004945,1,MODERATE
USER_004946,0,HIGH
USER_004947,3,OCCASIONAL
USER_004948,1,MODERATE
USER_004949,0,HIGH
USER_004950,3,OCCASIONAL
USER_004951,2,AT_RISK
USER_004952,2,AT_RISK
USER_004953,0,HIGH
USER_004954,0,HIGH
USER_004955,1,MODERATE
USER_004956,0,HIGH
USER_004957,0,HIGH
USER_004958,1,MODERATE
USER_004959,0,HIGH
USER_004960,0,HIGH
USER_004961,3,OCCASIONAL
USER_004962,0,HIGH
USER_004963,2,AT_RISK
USER_004964,3,OCCASIONAL
USER_004965,0,HIGH
USER_004966,0,HIGH
USER_004967,0,HIGH
USER_004968,0,HIGH
USER_004969,3,OCCASIONAL
USER_004970,3,OCCASIONAL
USER_004971,0,HIGH
USER_004972,0,HIGH
USER_004973,3,OCCASIONAL
USER_004974,0,HIGH
USER_004975,1,MODERATE
USER_004976,0,HIGH
USER_004977,2,AT_RISK
USER_004978,0,HIGH
USER_004979,1,MODERATE
USER_004980,1,MODERATE
USER_004981,0,HIGH
USER_004982,1,MODERATE
USER_004983,0,HIGH
USER_004984,0,HIGH
USER_004985,2,AT_RISK
USER_004986,1,MODERATE
USER_004987,0,HIGH
USER_004988,0,HIGH
USER_004989,2,AT_RISK
USER_004990,0,HIGH
USER_004991,2,AT_RISK
USER_004992,0,HIGH
USER_004993,1,MODERATE
USER_004994,2,AT_RISK
USER_004995,2,AT_RISK
USER_004996,1,MODERATE
USER_004997,0,HIGH
USER_004998,3,OCCASIONAL
USER_004999,2,AT_RISK
USER_005000,0,HIGH
USER_005001,1,MODERATE
USER_005002,2,AT_RISK
USER_005003,2,AT_RISK
USER_005004,0,HIGH
USER_005005,3,OCCASIONAL
USER_005006,1,MODERATE
USER_005007,0,HIGH
USER_005008,3,OCCASIONAL
USER_005009,2,AT_RISK
USER_005010,3,OCCASIONAL
USER_005011,3,OCCASIONAL
USER_005012,0,HIGH
USER_005013,1,MODERATE
USER_005014,0,HIGH
USER_005015,2,AT_RISK
USER_005016,3,OCCASIONAL
USER_005017,2,AT_RISK
USER_005018,2,AT_RISK
USER_005019,1,MODERATE
USER_005020,0,HIGH
USER_005021,1,MODERATE
USER_005022,1,MODERATE
USER_005023,1,MODERATE
USER_005024,0,HIGH
USER_005025,1,MODERATE
USER_005026,0,HIGH
USER_005027,0,HIGH
USER_005028,2,AT_RISK
USER_005029,0,HIGH
USER_005030,1,MODERATE
USER_005031,1,MODERATE
USER_005032,0,HIGH
USER_005033,1,MODERATE
USER_005034,0,HIGH
USER_005035,3,OCCASIONAL
USER_005036,0,HIGH
USER_005037,0,HIGH
USER_005038,0,HIGH
USER_005039,0,HIGH
USER_005040,0,HIGH
USER_005041,2,AT_RISK
USER_005042,1,MODERATE
USER_005043,1,MODERATE
USER_005044,1,MODERATE
USER_005045,1,MODERATE
USER_005046,0,HIGH
USER_005047,1,MODERATE
USER_005048,0,HIGH
USER_005049,1,MODERATE
USER_005050,3,OCCASIONAL
USER_005051,0,HIGH
USER_005052,0,HIGH
USER_005053,0,HIGH
USER_005054,2,AT_RISK
USER_005055,0,HIGH
USER_005056,3,OCCASIONAL
USER_005057,3,OCCASIONAL
USER_005058,0,HIGH
USER_005059,0,HIGH
USER_005060,0,HIGH
USER_005061,0,HIGH
USER_005062,0,HIGH
USER_005063,0,HIGH
USER_005064,3,OCCASIONAL
USER_005065,0,HIGH
USER_005066,3,OCCASIONAL
USER_005067,2,AT_RISK
USER_005068,2,AT_RISK
USER_005069,0,HIGH
USER_005070,1,MODERATE
USER_005071,0,HIGH
USER_005072,2,AT_RISK
USER_005073,0,HIGH
USER_005074,3,OCCASIONAL
USER_005075,0,HIGH
USER_005076,0,HIGH
USER_005077,0,HIGH
USER_005078,0,HIGH
USER_005079,3,OCCASIONAL
USER_005080,3,OCCASIONAL
USER_005081,0,HIGH
USER_005082,0,HIGH
USER_005083,2,AT_RISK
USER_005084,0,HIGH
USER_005085,1,MODERATE
USER_005086,1,MODERATE
USER_005087,0,HIGH
USER_005088,1,MODERATE
USER_005089,2,AT_RISK
USER_005090,0,HIGH
USER_005091,0,HIGH
USER_005092,0,HIGH
USER_005093,2,AT_RISK
USER_005094,1,MODERATE
USER_005095,2,AT_RISK
USER_005096,0,HIGH
USER_005097,0,HIGH
USER_005098,1,MODERATE
USER_005099,2,AT_RISK
USER_005100,2,AT_RISK
USER_005101,2,AT_RISK
USER_005102,2,AT_RISK
USER_005103,2,AT_RISK
USER_005104,3,OCCASIONAL
USER_005105,0,HIGH
USER_005106,3,OCCASIONAL
USER_005107,0,HIGH
USER_005108,3,OCCASIONAL
USER_005109,1,MODERATE
USER_005110,2,AT_RISK
USER_005111,0,HIGH
USER_005112,2,AT_RISK
USER_005113,1,MODERATE
USER_005114,0,HIGH
USER_005115,1,MODERATE
USER_005116,0,HIGH
USER_005117,0,HIGH
USER_005118,1,MODERATE
USER_005119,1,MODERATE
USER_005120,1,MODERATE
USER_005121,3,OCCASIONAL
USER_005122,0,HIGH
USER_005123,0,HIGH
USER_005124,1,MODERATE
USER_005125,1,MODERATE
USER_005126,2,AT_RISK
USER_005127,2,AT_RISK
USER_005128,1,MODERATE
USER_005129,2,AT_RISK
USER_005130,1,MODERATE
USER_005131,1,MODERATE
USER_005132,0,HIGH
USER_005133,0,HIGH
USER_005134,0,HIGH
USER_005135,0,HIGH
USER_005136,1,MODERATE
USER_005137,1,MODERATE
USER_005138,0,HIGH
USER_005139,0,HIGH
USER_005140,3,OCCASIONAL
USER_005141,1,MODERATE
USER_005142,0,HIGH
USER_005143,2,AT_RISK
USER_005144,1,MODERATE
USER_005145,0,HIGH
USER_005146,0,HIGH
USER_005147,1,MODERATE
USER_005148,0,HIGH
USER_005149,1,MODERATE
USER_005150,1,MODERATE
USER_005151,1,MODERATE
USER_005152,1,MODERATE
USER_005153,1,MODERATE
USER_005154,1,MODERATE
USER_005155,0,HIGH
USER_005156,1,MODERATE
USER_005157,1,MODERATE
USER_005158,3,OCCASIONAL
USER_005159,1,MODERATE
USER_005160,2,AT_RISK
USER_005161,0,HIGH
USER_005162,1,MODERATE
USER_005163,0,HIGH
USER_005164,1,MODERATE
USER_005165,2,AT_RISK
USER_005166,0,HIGH
USER_005167,0,HIGH
USER_005168,0,HIGH
USER_005169,1,MODERATE
USER_005170,3,OCCASIONAL
USER_005171,0,HIGH
USER_005172,0,HIGH
USER_005173,0,HIGH
USER_005174,3,OCCASIONAL
USER_005175,1,MODERATE
USER_005176,1,MODERATE
USER_005177,0,HIGH
USER_005178,0,HIGH
USER_005179,1,MODERATE
USER_005180,1,MODERATE
USER_005181,1,MODERATE
USER_005182,1,MODERATE
USER_005183,0,HIGH
USER_005184,0,HIGH
USER_005185,1,MODERATE
USER_005186,0,HIGH
USER_005187,0,HIGH
USER_005188,0,HIGH
USER_005189,1,MODERATE
USER_005190,2,AT_RISK
USER_005191,1,MODERATE
USER_005192,0,HIGH
USER_005193,1,MODERATE
USER_005194,0,HIGH
USER_005195,0,HIGH
USER_005196,0,HIGH
USER_005197,2,AT_RISK
USER_005198,0,HIGH
USER_005199,0,HIGH
USER_005200,0,HIGH
USER_005201,0,HIGH
USER_005202,2,AT_RISK
USER_005203,0,HIGH
USER_005204,0,HIGH
USER_005205,2,AT_RISK
USER_005206,0,HIGH
USER_005207,1,MODERATE
USER_005208,0,HIGH
USER_005209,3,OCCASIONAL
USER_005210,3,OCCASIONAL
USER_005211,0,HIGH
USER_005212,0,HIGH
USER_005213,1,MODERATE
USER_005214,0,HIGH
USER_005215,2,AT_RISK
USER_005216,0,HIGH
USER_005217,0,HIGH
USER_005218,0,HIGH
USER_005219,2,AT_RISK
USER_005220,0,HIGH
USER_005221,1,MODERATE
USER_005222,0,HIGH
USER_005223,0,HIGH
USER_005224,3,OCCASIONAL
USER_005225,0,HIGH
USER_005226,0,HIGH
USER_005227,2,AT_RISK
USER_005228,0,HIGH
USER_005229,3,OCCASIONAL
USER_005230,0,HIGH
USER_005231,3,OCCASIONAL
USER_005232,3,OCCASIONAL
USER_005233,0,HIGH
USER_005234,3,OCCASIONAL
USER_005235,3,OCCASIONAL
USER_005236,0,HIGH
USER_005237,1,MODERATE
USER_005238,2,AT_RISK
USER_005239,1,MODERATE
USER_005240,3,OCCASIONAL
USER_005241,0,HIGH
USER_005242,0,HIGH
USER_005243,0,HIGH
USER_005244,0,HIGH
USER_005245,0,HIGH
USER_005246,3,OCCASIONAL
USER_005247,3,OCCASIONAL
USER_005248,0,HIGH
USER_005249,1,MODERATE
USER_005250,0,HIGH
USER_005251,3,OCCASIONAL
USER_005252,1,MODERATE
USER_005253,0,HIGH
USER_005254,0,HIGH
USER_005255,0,HIGH
USER_005256,0,HIGH
USER_005257,3,OCCASIONAL
USER_005258,2,AT_RISK
USER_005259,1,MODERATE
USER_005260,2,AT_RISK
USER_005261,0,HIGH
USER_005262,1,MODERATE
USER_005263,0,HIGH
USER_005264,1,MODERATE
USER_005265,1,MODERATE
USER_005266,0,HIGH
USER_005267,0,HIGH
USER_005268,3,OCCASIONAL
USER_005269,2,AT_RISK
USER_005270,0,HIGH
USER_005271,0,HIGH
USER_005272,3,OCCASIONAL
USER_005273,2,AT_RISK
USER_005274,1,MODERATE
USER_005275,0,HIGH
USER_005276,1,MODERATE
USER_005277,1,MODERATE
USER_005278,1,MODERATE
USER_005279,0,HIGH
USER_005280,2,AT_RISK
USER_005281,1,MODERATE
USER_005282,1,MODERATE
USER_005283,0,HIGH
USER_005284,2,AT_RISK
USER_005285,2,AT_RISK
USER_005286,2,AT_RISK
USER_005287,0,HIGH
USER_005288,1,MODERATE
USER_005289,0,HIGH
USER_005290,1,MODERATE
USER_005291,0,HIGH
USER_005292,1,MODERATE
USER_005293,2,AT_RISK
USER_005294,0,HIGH
USER_005295,0,HIGH
USER_005296,1,MODERATE
USER_005297,0,HIGH
USER_005298,1,MODERATE
USER_005299,1,MODERATE
USER_005300,0,HIGH
USER_005301,2,AT_RISK
USER_005302,0,HIGH
USER_005303,1,MODERATE
USER_005304,0,HIGH
USER_005305,3,OCCASIONAL
USER_005306,2,AT_RISK
USER_005307,2,AT_RISK
USER_005308,1,MODERATE
USER_005309,0,HIGH
USER_005310,2,AT_RISK
USER_005311,0,HIGH
USER_005312,0,HIGH
USER_005313,0,HIGH
USER_005314,3,OCCASIONAL
USER_005315,0,HIGH
USER_005316,0,HIGH
USER_005317,1,MODERATE
USER_005318,0,HIGH
USER_005319,0,HIGH
USER_005320,0,HIGH
USER_005321,3,OCCASIONAL
USER_005322,1,MODERATE
USER_005323,0,HIGH
USER_005324,0,HIGH
USER_005325,1,MODERATE
USER_005326,2,AT_RISK
USER_005327,2,AT_RISK
USER_005328,0,HIGH
USER_005329,1,MODERATE
USER_005330,0,HIGH
USER_005331,1,MODERATE
USER_005332,0,HIGH
USER_005333,0,HIGH
USER_005334,0,HIGH
USER_005335,0,HIGH
USER_005336,2,AT_RISK
USER_005337,0,HIGH
USER_005338,3,OCCASIONAL
USER_005339,0,HIGH
USER_005340,3,OCCASIONAL
USER_005341,0,HIGH
USER_005342,0,HIGH
USER_005343,3,OCCASIONAL
USER_005344,1,MODERATE
USER_005345,3,OCCASIONAL
USER_005346,0,HIGH
USER_005347,1,MODERATE
USER_005348,0,HIGH
USER_005349,1,MODERATE
USER_005350,0,HIGH
USER_005351,0,HIGH
USER_005352,3,OCCASIONAL
USER_005353,2,AT_RISK
USER_005354,2,AT_RISK
USER_005355,1,MODERATE
USER_005356,2,AT_RISK
USER_005357,1,MODERATE
USER_005358,1,MODERATE
USER_005359,2,AT_RISK
USER_005360,1,MODERATE
USER_005361,1,MODERATE
USER_005362,1,MODERATE
USER_005363,0,HIGH
USER_005364,3,OCCASIONAL
USER_005365,1,MODERATE
USER_005366,0,HIGH
USER_005367,2,AT_RISK
USER_005368,1,MODERATE
USER_005369,2,AT_RISK
USER_005370,3,OCCASIONAL
USER_005371,0,HIGH
USER_005372,1,MODERATE
USER_005373,1,MODERATE
USER_005374,2,AT_RISK
USER_005375,0,HIGH
USER_005376,1,MODERATE
USER_005377,3,OCCASIONAL
USER_005378,2,AT_RISK
USER_005379,2,AT_RISK
USER_005380,0,HIGH
USER_005381,0,HIGH
USER_005382,3,OCCASIONAL
USER_005383,0,HIGH
USER_005384,0,HIGH
USER_005385,1,MODERATE
USER_005386,1,MODERATE
USER_005387,0,HIGH
USER_005388,3,OCCASIONAL
USER_005389,3,OCCASIONAL
USER_005390,0,HIGH
USER_005391,2,AT_RISK
USER_005392,0,HIGH
USER_005393,3,OCCASIONAL
USER_005394,2,AT_RISK
USER_005395,0,HIGH
USER_005396,0,HIGH
USER_005397,0,HIGH
USER_005398,0,HIGH
USER_005399,3,OCCASIONAL
USER_005400,0,HIGH
USER_005401,3,OCCASIONAL
USER_005402,3,OCCASIONAL
USER_005403,1,MODERATE
USER_005404,1,MODERATE
USER_005405,0,HIGH
USER_005406,1,MODERATE
USER_005407,0,HIGH
USER_005408,1,MODERATE
USER_005409,0,HIGH
USER_005410,1,MODERATE
USER_005411,3,OCCASIONAL
USER_005412,0,HIGH
USER_005413,0,HIGH
USER_005414,0,HIGH
USER_005415,1,MODERATE
USER_005416,0,HIGH
USER_005417,1,MODERATE
USER_005418,2,AT_RISK
USER_005419,3,OCCASIONAL
USER_005420,0,HIGH
USER_005421,1,MODERATE
USER_005422,0,HIGH
USER_005423,2,AT_RISK
USER_005424,1,MODERATE
USER_005425,3,OCCASIONAL
USER_005426,0,HIGH
USER_005427,0,HIGH
USER_005428,2,AT_RISK
USER_005429,0,HIGH
USER_005430,0,HIGH
USER_005431,0,HIGH
USER_005432,0,HIGH
USER_005433,0,HIGH
USER_005434,1,MODERATE
USER_005435,0,HIGH
USER_005436,3,OCCASIONAL
USER_005437,3,OCCASIONAL
USER_005438,1,MODERATE
USER_005439,2,AT_RISK
USER_005440,2,AT_RISK
USER_005441,1,MODERATE
USER_005442,2,AT_RISK
USER_005443,0,HIGH
USER_005444,0,HIGH
USER_005445,2,AT_RISK
USER_005446,0,HIGH
USER_005447,0,HIGH
USER_005448,0,HIGH
USER_005449,0,HIGH
USER_005450,0,HIGH
USER_005451,0,HIGH
USER_005452,0,HIGH
USER_005453,1,MODERATE
USER_005454,1,MODERATE
USER_005455,3,OCCASIONAL
USER_005456,2,AT_RISK
USER_005457,0,HIGH
USER_005458,0,HIGH
USER_005459,0,HIGH
USER_005460,1,MODERATE
USER_005461,2,AT_RISK
USER_005462,2,AT_RISK
USER_005463,0,HIGH
USER_005464,3,OCCASIONAL
